Chip Run Info,C:\Users\eva\Documents\PCR\Result\KJP\140506EES humsc y112\ChipRun.bml,1131292161,48.48 (113x),GE 48x48 Fast PCR+Melt v2,ROX,EvaGreen,2014-05-06 17:25:48,00:30:20,BIOMARKHD151
Application Version,4.1.2
Application Build,20140110.1735
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Tm,Tm,Tm,Defined
ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S47-A10,Y112H5,Unknown,1,FN3K,Test,999,0,Fail,0.0103622541840018,999,999,0,
S47-A11,Y112H5,Unknown,1,KLF11,Test,999,0,Fail,0.0103622541840018,999,999,0,
S47-A12,Y112H5,Unknown,1,ITGA2B7,Test,15.8596612952706,1,Pass,0.0103622541840018,80.6439633749447,999,1,
S47-A13,Y112H5,Unknown,1,FLI1,Test,13.4088964033868,1,Pass,0.0103622541840018,85.0755891040568,999,1,
S47-A14,Y112H5,Unknown,1,LYL1,Test,14.3768456822404,1,Pass,0.0103622541840018,84.2765699221546,999,1,
S47-A15,Y112H5,Unknown,1,CLNK,Test,15.249747844243,1,Pass,0.0103622541840018,80.0239116497876,999,1,
S47-A16,Y112H5,Unknown,1,PAX5,Test,999,0,Fail,0.0103622541840018,999,999,0,
S47-A17,Y112H5,Unknown,1,CEACAM1-2,Test,999,0,Fail,0.0103622541840018,999,999,0,
S47-A18,Y112H5,Unknown,1,ITGA2B4,Test,15.6922334970225,1,Pass,0.0103622541840018,85.3339001691958,999,1,
S47-A19,Y112H5,Unknown,1,GATA1,Test,999,0,Fail,0.0103622541840018,999,999,0,
S47-A20,Y112H5,Unknown,1,MEIS1,Test,14.4135477811539,1,Pass,0.0103622541840018,82.8985945138826,999,1,
S47-A21,Y112H5,Unknown,1,LCK,Test,999,0,Fail,0.0103622541840018,999,999,0,
S47-A22,Y112H5,Unknown,1,CSF1R,Test,999,0,Fail,0.0103622541840018,999,999,0,
S47-A23,Y112H5,Unknown,1,ANXA2,Test,999,0,Fail,0.0103622541840018,999,999,0,
S47-A24,Y112H5,Unknown,1,AREG,Test,11.4527465414003,1,Pass,0.0103622541840018,83.4265241015664,999,1,
S47-A25,Y112H5,Unknown,1,GATA2,Test,13.745260985621,1,Pass,0.0103622541840018,85.9088360611579,999,1,
S47-A26,Y112H5,Unknown,1,MITF,Test,999,0,Fail,0.0103622541840018,999,999,0,
S47-A27,Y112H5,Unknown,1,PLEK,Test,23.8932866806277,1,Pass,0.0103622541840018,82.8876155138772,999,1,
S47-A28,Y112H5,Unknown,1,PLOD3,Test,15.4154325367787,1,Pass,0.0103622541840018,83.5666893212334,999,1,
S47-A29,Y112H5,Unknown,1,JUN,Test,13.1080155929778,1,Pass,0.0103622541840018,86.9766446776707,999,1,
S47-A30,Y112H5,Unknown,1,FIGN,Test,999,0,Fail,0.0103622541840018,999,999,0,
S47-A31,Y112H5,Unknown,1,GFI1,Test,999,0,Fail,0.0103622541840018,999,999,0,
S47-A32,Y112H5,Unknown,1,NFE2,Test,16.3905221965595,1,Pass,0.0103622541840018,84.8441429049989,999,1,
S47-A33,Y112H5,Unknown,1,CSF2RB,Test,19.9625172260438,0,Fail,0.0103622541840018,999,88.1035114718697,0,
S47-A34,Y112H5,Unknown,1,CR1,Test,15.6612535024887,1,Pass,0.0103622541840018,85.513029974551,999,1,
S47-A35,Y112H5,Unknown,1,HIST1H3A,Test,16.2465648718247,1,Pass,0.0103622541840018,85.053613667641,999,1,
S47-A36,Y112H5,Unknown,1,Hsp-90,Test,13.7303434902392,1,Pass,0.0103622541840018,79.2114218846026,999,1,
S47-A37,Y112H5,Unknown,1,GFI1B,Test,999,0,Fail,0.0103622541840018,999,999,0,
S47-A38,Y112H5,Unknown,1,SPI1,Test,13.8517557262314,1,Pass,0.0103622541840018,83.9348541446778,999,1,
S47-A39,Y112H5,Unknown,1,IL7R,Test,999,0,Fail,0.0103622541840018,999,999,0,
S47-A40,Y112H5,Unknown,1,CD22,Test,999,0,Fail,0.0103622541840018,999,999,0,
S47-A41,Y112H5,Unknown,1,ABO,Test,15.107522382983,1,Pass,0.0103622541840018,80.8054127446286,999,1,
S47-A42,Y112H5,Unknown,1,actin,Test,10.6349952114372,1,Pass,0.0103622541840018,83.210570858368,999,1,
S47-A43,Y112H5,Unknown,1,HHEX,Test,13.5336183560083,1,Pass,0.0103622541840018,80.6707863221149,999,1,
S47-A44,Y112H5,Unknown,1,RUNX1,Test,16.601289596232,1,Pass,0.0103622541840018,83.2701345703385,999,1,
S47-A45,Y112H5,Unknown,1,ID2,Test,20.8834112264328,1,Pass,0.0103622541840018,80.3628087641662,999,1,
S47-A46,Y112H5,Unknown,1,CST7,Test,999,0,Fail,0.0103622541840018,999,999,0,
S47-A47,Y112H5,Unknown,1, IL13RA1,Test,999,0,Fail,0.0103622541840018,999,999,0,
S47-A48,Y112H5,Unknown,1,CD34,Test,13.4343222957485,1,Pass,0.0103622541840018,85.9263099933275,999,1,
S02-A01,Y112A2,Unknown,1,ERG,Test,14.0839218356916,1,Pass,0.0103622541840018,84.8331617864576,999,1,
S02-A02,Y112A2,Unknown,1,LDB1,Test,14.5017497349024,1,Pass,0.0103622541840018,82.9199057434606,999,1,
S02-A03,Y112A2,Unknown,1,TAL1,Test,18.5538472235282,1,Pass,0.0103622541840018,81.8036104864681,999,1,
S02-A04,Y112A2,Unknown,1,SIGLEC5,Test,25.6694926796697,0,Fail,0.0103622541840018,999,999,0,
S02-A05,Y112A2,Unknown,1,KLF4,Test,999,0,Fail,0.0103622541840018,999,999,0,
S02-A06,Y112A2,Unknown,1,HOXA4,Test,16.4320644917777,1,Pass,0.0103622541840018,85.1769538218511,999,1,
S02-A07,Y112A2,Unknown,1,CBFA2T3,Test,21.0753637144499,1,Pass,0.0103622541840018,80.8705687340501,999,1,
S02-A08,Y112A2,Unknown,1,LMO2,Test,17.25485189306,1,Pass,0.0103622541840018,84.7980339741675,999,1,
S02-A09,Y112A2,Unknown,1,ETV6,Test,13.8786318304588,1,Pass,0.0103622541840018,81.1559361248241,999,1,
S02-A10,Y112A2,Unknown,1,FN3K,Test,999,0,Fail,0.0103622541840018,999,999,0,
S02-A11,Y112A2,Unknown,1,KLF11,Test,999,0,Fail,0.0103622541840018,999,999,0,
S02-A12,Y112A2,Unknown,1,ITGA2B7,Test,999,0,Fail,0.0103622541840018,999,999,0,
S02-A13,Y112A2,Unknown,1,FLI1,Test,14.9513048344892,1,Pass,0.0103622541840018,84.9813496008622,999,1,
S02-A14,Y112A2,Unknown,1,LYL1,Test,999,0,Fail,0.0103622541840018,999,999,0,
S02-A15,Y112A2,Unknown,1,CLNK,Test,999,0,Fail,0.0103622541840018,999,999,0,
S02-A16,Y112A2,Unknown,1,PAX5,Test,999,0,Fail,0.0103622541840018,999,999,0,
S02-A17,Y112A2,Unknown,1,CEACAM1-2,Test,999,0,Fail,0.0103622541840018,999,999,0,
S02-A18,Y112A2,Unknown,1,ITGA2B4,Test,19.8387490350265,1,Pass,0.0103622541840018,85.4063806598922,999,1,
S02-A19,Y112A2,Unknown,1,GATA1,Test,999,0,Fail,0.0103622541840018,999,999,0,
S02-A20,Y112A2,Unknown,1,MEIS1,Test,16.5700086874129,1,Pass,0.0103622541840018,82.863857080555,999,1,
S02-A21,Y112A2,Unknown,1,LCK,Test,999,0,Fail,0.0103622541840018,999,999,0,
S02-A22,Y112A2,Unknown,1,CSF1R,Test,999,0,Fail,0.0103622541840018,999,999,0,
S02-A23,Y112A2,Unknown,1,ANXA2,Test,19.1554273443466,1,Pass,0.0103622541840018,81.8490452466452,999,1,
S02-A24,Y112A2,Unknown,1,AREG,Test,17.7856927716454,1,Pass,0.0103622541840018,83.4149048178458,999,1,
S02-A25,Y112A2,Unknown,1,GATA2,Test,15.5856305831207,1,Pass,0.0103622541840018,85.8842972324598,999,1,
S02-A26,Y112A2,Unknown,1,MITF,Test,999,0,Fail,0.0103622541840018,999,999,0,
S02-A27,Y112A2,Unknown,1,PLEK,Test,16.9858476433816,1,Pass,0.0103622541840018,82.4682943646059,999,1,
S02-A28,Y112A2,Unknown,1,PLOD3,Test,27.8390639963418,0,Fail,0.0103622541840018,999,999,0,
S02-A29,Y112A2,Unknown,1,JUN,Test,15.5115286873735,1,Pass,0.0103622541840018,86.9036887240636,999,1,
S02-A30,Y112A2,Unknown,1,FIGN,Test,999,0,Fail,0.0103622541840018,999,999,0,
S02-A31,Y112A2,Unknown,1,GFI1,Test,999,0,Fail,0.0103622541840018,999,999,0,
S02-A32,Y112A2,Unknown,1,NFE2,Test,13.9590566861536,1,Pass,0.0103622541840018,84.7576234597775,999,1,
S02-A33,Y112A2,Unknown,1,CSF2RB,Test,17.7545526826771,1,Pass,0.0103622541840018,83.1750813266455,999,1,
S02-A34,Y112A2,Unknown,1,CR1,Test,24.7094467498141,0,Fail,0.0103622541840018,999,79.9189236232298,0,
S02-A35,Y112A2,Unknown,1,HIST1H3A,Test,14.3056560941219,1,Pass,0.0103622541840018,84.9336153947323,999,1,
S02-A36,Y112A2,Unknown,1,Hsp-90,Test,15.3507161599385,1,Pass,0.0103622541840018,79.3254769165472,999,1,
S02-A37,Y112A2,Unknown,1,GFI1B,Test,16.4821906720709,1,Pass,0.0103622541840018,85.6897842653633,999,1,
S02-A38,Y112A2,Unknown,1,SPI1,Test,18.5943574002415,1,Pass,0.0103622541840018,83.9759349131582,999,1,
S02-A39,Y112A2,Unknown,1,IL7R,Test,999,0,Fail,0.0103622541840018,999,999,0,
S02-A40,Y112A2,Unknown,1,CD22,Test,999,0,Fail,0.0103622541840018,999,999,0,
S02-A41,Y112A2,Unknown,1,ABO,Test,999,0,Fail,0.0103622541840018,999,999,0,
S02-A42,Y112A2,Unknown,1,actin,Test,12.8118645409263,1,Pass,0.0103622541840018,83.2054219012454,999,1,
S02-A43,Y112A2,Unknown,1,HHEX,Test,16.3979926161283,1,Pass,0.0103622541840018,80.450903849243,999,1,
S02-A44,Y112A2,Unknown,1,RUNX1,Test,15.6109475035224,1,Pass,0.0103622541840018,83.1123665105596,999,1,
S02-A45,Y112A2,Unknown,1,ID2,Test,999,0,Fail,0.0103622541840018,999,999,0,
S02-A46,Y112A2,Unknown,1,CST7,Test,999,0,Fail,0.0103622541840018,999,999,0,
S02-A47,Y112A2,Unknown,1, IL13RA1,Test,999,0,Fail,0.0103622541840018,999,999,0,
S02-A48,Y112A2,Unknown,1,CD34,Test,15.4124575387843,1,Pass,0.0103622541840018,85.8096369742785,999,1,
S46-A01,Y112H4,Unknown,1,ERG,Test,12.6195587425474,1,Pass,0.0103622541840018,84.7297611982786,999,1,
S46-A02,Y112H4,Unknown,1,LDB1,Test,14.8613744260496,1,Pass,0.0103622541840018,82.8239404788345,999,1,
S46-A03,Y112H4,Unknown,1,TAL1,Test,14.5647397433963,1,Pass,0.0103622541840018,82.1413617295538,999,1,
S46-A04,Y112H4,Unknown,1,SIGLEC5,Test,12.9872796856301,1,Pass,0.0103622541840018,81.9484692350866,999,1,
S46-A05,Y112H4,Unknown,1,KLF4,Test,999,0,Fail,0.0103622541840018,999,999,0,
S46-A06,Y112H4,Unknown,1,HOXA4,Test,18.2728161421065,1,Pass,0.0103622541840018,85.2070555045125,64.8649412457081,0.816796525745766,
S46-A07,Y112H4,Unknown,1,CBFA2T3,Test,999,0,Fail,0.0103622541840018,999,999,0,
S46-A08,Y112H4,Unknown,1,LMO2,Test,12.2316229115853,1,Pass,0.0103622541840018,84.7694277704172,999,1,
S46-A09,Y112H4,Unknown,1,ETV6,Test,12.41902641452,1,Pass,0.0103622541840018,81.0631881606096,999,1,
S46-A10,Y112H4,Unknown,1,FN3K,Test,999,0,Fail,0.0103622541840018,999,999,0,
S46-A11,Y112H4,Unknown,1,KLF11,Test,15.344749805941,1,Pass,0.0103622541840018,83.6947876365933,999,1,
S46-A12,Y112H4,Unknown,1,ITGA2B7,Test,24.2742510121327,1,Fail,0.0103622541840018,77.0506231947794,999,1,
S46-A13,Y112H4,Unknown,1,FLI1,Test,12.5025962568243,1,Pass,0.0103622541840018,84.9296208064605,999,1,
