Chip Run Info,C:\Users\eva\Documents\PCR\Result\DB\Amol\Amol sc index sort (wt)\Index sort Plate-1 Amol\ChipRun.bml,1131292164,48.48 (113x),GE 48x48 Fast PCR+Melt v2,ROX,EvaGreen,2014-04-01 13:23:28,00:31:24,BIOMARKHD151
Application Version,4.1.2
Application Build,20140110.1735
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Tm,Tm,Tm,Defined
ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S05-A42,A11,Unknown,1,vwf,Test,15.4280835265671,0,Fail,0.0120476876168541,999,77.9328063646594,0,
S05-A43,A11,Unknown,1,Dnmt1,Test,12.3398652731327,1,Pass,0.0120476876168541,84.1554645384729,999,1,
S05-A44,A11,Unknown,1,Flt3,Test,14.9642096127638,1,Pass,0.0120476876168541,80.6107981434871,999,1,
S05-A45,A11,Unknown,1,hprt,Reference,12.2640599240031,1,Pass,0.0120476876168541,80.9739125893609,999,1,
S05-A46,A11,Unknown,1,Max,Test,16.8250948809793,1,Pass,0.0120476876168541,82.9414607441203,999,1,
S05-A47,A11,Unknown,1,Rag1,Test,13.8118499430532,0,Fail,0.0120476876168541,999,76.1830063719094,0,
S05-A48,A11,Unknown,1,zfp521,Test,20.9841351778141,0,Pass,0.0120476876168541,76.7112836539744,66.7584217500021,0.765446055130667,
S43-A01,H8,Unknown,1,actin,Reference,7.99430772892445,1,Pass,0.0120476876168541,82.192038865684,999,1,
S43-A02,H8,Unknown,1,Dnmt3a,Test,12.9183409439694,1,Pass,0.0120476876168541,81.6872490251766,999,1,
S43-A03,H8,Unknown,1,gapdh,Reference,8.10918252407347,1,Pass,0.0120476876168541,83.0716604203753,999,1,
S43-A04,H8,Unknown,1,Id1,Test,15.6826323689098,0,Fail,0.0120476876168541,999,80.0288917756907,0,
S43-A05,H8,Unknown,1,Mds1-Evi1_Cust,Test,19.6378624092875,0,Pass,0.0120476876168541,999,66.8091527516671,0,
S43-A06,H8,Unknown,1,Rag2,Test,999,0,Fail,0.0120476876168541,999,999,0,
S43-A07,H8,Unknown,1,Bmi1,Test,12.8234942270029,1,Pass,0.0120476876168541,75.8277666397517,999,1,
S43-A08,H8,Unknown,1,Dnmt3b,Test,16.9624149942879,1,Pass,0.0120476876168541,80.8122597177219,999,1,
S43-A09,H8,Unknown,1,Gata1,Test,10.6934932562837,1,Pass,0.0120476876168541,81.28166119662,999,1,
S43-A10,H8,Unknown,1,Id2,Test,23.7498992289942,0,Fail,0.0120476876168541,999,76.0006523089572,0,
S43-A11,H8,Unknown,1,Evi1a,Test,999,0,Fail,0.0120476876168541,999,999,0,
S43-A12,H8,Unknown,1,Sfpi,Test,18.6477683317437,0,Fail,0.0120476876168541,999,74.7199813006241,0,
S43-A13,H8,Unknown,1,Cbx2,Test,14.8894004576865,1,Pass,0.0120476876168541,81.6015675129334,999,1,
S43-A14,H8,Unknown,1,Dntt,Test,999,0,Fail,0.0120476876168541,999,999,0,
S43-A15,H8,Unknown,1,Gata2,Test,17.6196614312505,0,Pass,0.0120476876168541,999,78.92899692247,0,
S43-A16,H8,Unknown,1,ikaros,Test,10.5489050858217,1,Pass,0.0120476876168541,81.704764911114,999,1,
S43-A17,H8,Unknown,1,Meis1,Test,15.7654926931004,1,Pass,0.0120476876168541,77.9338465648111,999,1,
S43-A18,H8,Unknown,1,Slamf1,Test,16.4505655865282,0,Pass,0.0120476876168541,76.301729556452,68.572312490925,0.782120560596803,
S43-A19,H8,Unknown,1,Cd34,Test,18.494937325238,0,Fail,0.0120476876168541,999,74.1100849804175,0,
S43-A20,H8,Unknown,1,Ebf1,Test,15.4139663765121,0,Pass,0.0120476876168541,999,76.7084048237729,0,
S43-A21,H8,Unknown,1,Gfi1b,Test,9.89617616491793,1,Pass,0.0120476876168541,82.5977520268406,999,1,
S43-A22,H8,Unknown,1,Il18,Test,999,0,Fail,0.0120476876168541,999,999,0,
S43-A23,H8,Unknown,1,Mpl,Test,17.2229740260518,0,Fail,0.0120476876168541,999,77.9343763061809,0,
S43-A24,H8,Unknown,1,Sox4,Test,999,0,Fail,0.0120476876168541,999,999,0,
S43-A25,H8,Unknown,1,Cd48,Test,16.2165699945364,1,Pass,0.0120476876168541,80.8765717212435,999,1,
S43-A26,H8,Unknown,1,Egr1,Test,18.6456216659696,0,Fail,0.0120476876168541,999,76.7775460718896,0,
S43-A27,H8,Unknown,1,Hlf,Test,13.6611599811595,1,Pass,0.0120476876168541,80.0830644092252,999,1,
S43-A28,H8,Unknown,1,Il7r,Test,16.9824841542154,0,Fail,0.0120476876168541,999,70.9385360989586,0,
S43-A29,H8,Unknown,1,Myb,Test,10.1480766340469,1,Pass,0.0120476876168541,81.0875326145119,999,1,
S43-A30,H8,Unknown,1,Tal1,Test,12.0277636105159,1,Pass,0.0120476876168541,83.9931506810753,999,1,
S43-A31,H8,Unknown,1,Cebpa,Test,15.8721820111509,1,Pass,0.0120476876168541,77.9000586961362,999,1,
S43-A32,H8,Unknown,1,Ezh2,Test,10.4455216995895,1,Pass,0.0120476876168541,75.9951798044491,999,1,
S43-A33,H8,Unknown,1,Hoxa9,Test,20.2896262741198,0,Fail,0.0120476876168541,999,77.0664281571397,0,
S43-A34,H8,Unknown,1,Jam2,Test,22.3971869241047,1,Pass,0.0120476876168541,75.0937211443923,999,1,
S43-A35,H8,Unknown,1,Myc,Test,10.4194536886419,1,Pass,0.0120476876168541,82.3983920047178,999,1,
S43-A36,H8,Unknown,1,Tcfe2a,Test,9.37209841325906,1,Pass,0.0120476876168541,83.2323642512721,999,1,
S43-A37,H8,Unknown,1,Dicer1,Test,13.4456431528134,1,Pass,0.0120476876168541,81.0753902790805,999,1,
S43-A38,H8,Unknown,1,Fgd5,Test,20.633735556709,0,Fail,0.0120476876168541,999,79.5507943612188,0,
S43-A39,H8,Unknown,1,Hoxb5,Test,999,0,Fail,0.0120476876168541,999,999,0,
S43-A40,H8,Unknown,1,Kit,Test,11.6950278776877,1,Pass,0.0120476876168541,79.8126633652356,999,1,
S43-A41,H8,Unknown,1,Pax5,Test,14.0202809701981,0,Pass,0.0120476876168541,999,74.2075570960684,0,
S43-A42,H8,Unknown,1,vwf,Test,14.7316958226429,0,Fail,0.0120476876168541,999,77.7582199787939,0,
S43-A43,H8,Unknown,1,Dnmt1,Test,9.82981694847069,1,Pass,0.0120476876168541,84.2313395754538,999,1,
S43-A44,H8,Unknown,1,Flt3,Test,999,0,Fail,0.0120476876168541,999,999,0,
S43-A45,H8,Unknown,1,hprt,Reference,9.89312086511199,1,Pass,0.0120476876168541,81.0403127253883,999,1,
S43-A46,H8,Unknown,1,Max,Test,14.0780244362996,1,Pass,0.0120476876168541,83.2464356082166,77.1848627665917,0.809670207668143,
S43-A47,H8,Unknown,1,Rag1,Test,14.0847323989097,0,Fail,0.0120476876168541,999,76.2838442806753,0,
S43-A48,H8,Unknown,1,zfp521,Test,999,0,Fail,0.0120476876168541,999,999,0,
S04-A01,A10,Unknown,1,actin,Reference,10.1618861194336,1,Pass,0.0120476876168541,82.1261921556053,999,1,
S04-A02,A10,Unknown,1,Dnmt3a,Test,15.2788723055772,1,Pass,0.0120476876168541,81.1064794411326,999,1,
S04-A03,A10,Unknown,1,gapdh,Reference,11.0552673425867,1,Pass,0.0120476876168541,82.9678086368443,999,1,
S04-A04,A10,Unknown,1,Id1,Test,14.9626870898248,0,Fail,0.0120476876168541,999,79.2123382340688,0,
S04-A05,A10,Unknown,1,Mds1-Evi1_Cust,Test,17.2479522515835,0,Pass,0.0120476876168541,76.7197349233079,65.3155963850243,0.624730836407936,
S04-A06,A10,Unknown,1,Rag2,Test,999,0,Fail,0.0120476876168541,999,999,0,
S04-A07,A10,Unknown,1,Bmi1,Test,13.7535745156072,1,Pass,0.0120476876168541,75.0913698420992,999,1,
S04-A08,A10,Unknown,1,Dnmt3b,Test,15.708318659541,1,Pass,0.0120476876168541,80.6523521426122,999,1,
S04-A09,A10,Unknown,1,Gata1,Test,13.860420339261,1,Pass,0.0120476876168541,81.0965266956792,999,1,
S04-A10,A10,Unknown,1,Id2,Test,999,0,Fail,0.0120476876168541,999,999,0,
S04-A11,A10,Unknown,1,Evi1a,Test,19.1136846775227,1,Pass,0.0120476876168541,77.0862156582978,999,1,
S04-A12,A10,Unknown,1,Sfpi,Test,15.2924566130343,1,Pass,0.0120476876168541,81.9438926758397,999,1,
S04-A13,A10,Unknown,1,Cbx2,Test,999,0,Fail,0.0120476876168541,999,999,0,
S04-A14,A10,Unknown,1,Dntt,Test,999,0,Fail,0.0120476876168541,999,999,0,
S04-A15,A10,Unknown,1,Gata2,Test,11.2730192276849,1,Pass,0.0120476876168541,84.0211587492497,999,1,
S04-A16,A10,Unknown,1,ikaros,Test,12.60679615827,1,Pass,0.0120476876168541,81.7056384919846,999,1,
S04-A17,A10,Unknown,1,Meis1,Test,20.2524332641809,1,Pass,0.0120476876168541,76.4964872689133,999,1,
S04-A18,A10,Unknown,1,Slamf1,Test,15.4869107879478,1,Pass,0.0120476876168541,79.6110886899037,63.7597122087239,0.900831215860994,
S04-A19,A10,Unknown,1,Cd34,Test,22.2797998370638,1,Pass,0.0120476876168541,76.492358812295,999,1,
S04-A20,A10,Unknown,1,Ebf1,Test,15.0771420288768,0,Pass,0.0120476876168541,82.6594669363711,76.7611203697102,0.504557775403254,
S04-A21,A10,Unknown,1,Gfi1b,Test,12.4430393626234,1,Pass,0.0120476876168541,82.5951386568874,999,1,
S04-A22,A10,Unknown,1,Il18,Test,15.5634822285569,1,Pass,0.0120476876168541,82.0592559687607,999,1,
S04-A23,A10,Unknown,1,Mpl,Test,16.2137785707298,0,Fail,0.0120476876168541,999,77.9689914225251,0,
S04-A24,A10,Unknown,1,Sox4,Test,14.1941098347787,1,Pass,0.0120476876168541,83.7924903761478,999,1,
S04-A25,A10,Unknown,1,Cd48,Test,14.2830374881129,1,Pass,0.0120476876168541,80.5353866842537,64.8405625022677,0.852938668439477,
S04-A26,A10,Unknown,1,Egr1,Test,17.3339563085612,0,Fail,0.0120476876168541,999,76.7396508577888,0,
S04-A27,A10,Unknown,1,Hlf,Test,15.7811898790508,1,Pass,0.0120476876168541,79.9797977721715,999,1,
S04-A28,A10,Unknown,1,Il7r,Test,21.4855802536069,0,Fail,0.0120476876168541,999,70.883047516272,0,
S04-A29,A10,Unknown,1,Myb,Test,10.4182542277601,1,Pass,0.0120476876168541,81.0199394628223,999,1,
S04-A30,A10,Unknown,1,Tal1,Test,14.5183390675429,1,Pass,0.0120476876168541,83.9863436524027,999,1,
S04-A31,A10,Unknown,1,Cebpa,Test,15.4607387879716,1,Pass,0.0120476876168541,77.7736081674078,999,1,
S04-A32,A10,Unknown,1,Ezh2,Test,15.9537822152505,1,Pass,0.0120476876168541,75.9695418762859,999,1,
S04-A33,A10,Unknown,1,Hoxa9,Test,18.749064366332,0,Fail,0.0120476876168541,999,77.6488301338899,0,
S04-A34,A10,Unknown,1,Jam2,Test,999,0,Fail,0.0120476876168541,999,999,0,
S04-A35,A10,Unknown,1,Myc,Test,11.4799889346372,1,Pass,0.0120476876168541,82.3666639345,999,1,
S04-A36,A10,Unknown,1,Tcfe2a,Test,13.0605985093908,1,Pass,0.0120476876168541,83.5248737411935,999,1,
S04-A37,A10,Unknown,1,Dicer1,Test,14.788934238766,1,Pass,0.0120476876168541,81.0398205701701,999,1,
S04-A38,A10,Unknown,1,Fgd5,Test,18.3572440332486,0,Fail,0.0120476876168541,999,78.041279796001,0,
S04-A39,A10,Unknown,1,Hoxb5,Test,999,0,Fail,0.0120476876168541,999,999,0,
S04-A40,A10,Unknown,1,Kit,Test,13.4528887696658,1,Pass,0.0120476876168541,79.6701813712644,999,1,
S04-A41,A10,Unknown,1,Pax5,Test,13.6908141243641,0,Fail,0.0120476876168541,999,74.1619861160286,0,
S04-A42,A10,Unknown,1,vwf,Test,15.1173956803517,0,Fail,0.0120476876168541,999,78.0413479622176,0,
S04-A43,A10,Unknown,1,Dnmt1,Test,13.5602839735979,1,Pass,0.0120476876168541,84.185595298807,999,1,
S04-A44,A10,Unknown,1,Flt3,Test,18.9878467579379,1,Pass,0.0120476876168541,79.1510242043989,999,1,
S04-A45,A10,Unknown,1,hprt,Reference,13.4534427010344,1,Pass,0.0120476876168541,81.0475174970382,999,1,
S04-A46,A10,Unknown,1,Max,Test,15.3765711219109,0,Pass,0.0120476876168541,82.9085920706414,77.3607165466309,0.703021703033232,
S04-A47,A10,Unknown,1,Rag1,Test,13.3223819664061,0,Fail,0.0120476876168541,999,76.241865691528,0,
S04-A48,A10,Unknown,1,zfp521,Test,999,0,Fail,0.0120476876168541,999,999,0,
S42-A01,G12,Unknown,1,actin,Reference,8.52834296850743,1,Pass,0.0120476876168541,82.1863628708465,999,1,
S42-A02,G12,Unknown,1,Dnmt3a,Test,13.2003320805767,1,Pass,0.0120476876168541,81.5837679620272,999,1,
S42-A03,G12,Unknown,1,gapdh,Reference,8.64680036727167,1,Pass,0.0120476876168541,83.0794324582997,999,1,
S42-A04,G12,Unknown,1,Id1,Test,15.6822849529767,0,Fail,0.0120476876168541,999,79.0215913887842,0,
S42-A05,G12,Unknown,1,Mds1-Evi1_Cust,Test,17.1294217870385,0,Pass,0.0120476876168541,75.0646621833597,66.450748419966,0.734833817073373,
S42-A06,G12,Unknown,1,Rag2,Test,999,0,Fail,0.0120476876168541,999,999,0,
S42-A07,G12,Unknown,1,Bmi1,Test,13.0946159970884,1,Pass,0.0120476876168541,75.8160202202354,999,1,
S42-A08,G12,Unknown,1,Dnmt3b,Test,14.2938508559189,1,Pass,0.0120476876168541,80.758967461374,999,1,
S42-A09,G12,Unknown,1,Gata1,Test,10.6687019010366,1,Pass,0.0120476876168541,81.2583206399475,999,1,
S42-A10,G12,Unknown,1,Id2,Test,15.1139165450331,1,Pass,0.0120476876168541,79.1028807407601,999,1,
S42-A11,G12,Unknown,1,Evi1a,Test,17.0126421422254,0,Pass,0.0120476876168541,76.4097152175799,64.6985240231115,0.652959903348377,
S42-A12,G12,Unknown,1,Sfpi,Test,13.5794751985661,1,Pass,0.0120476876168541,81.9700518327492,999,1,
S42-A13,G12,Unknown,1,Cbx2,Test,12.8899627071,1,Pass,0.0120476876168541,81.3993967105226,999,1,
S42-A14,G12,Unknown,1,Dntt,Test,999,0,Fail,0.0120476876168541,999,999,0,
S42-A15,G12,Unknown,1,Gata2,Test,12.4259639521626,1,Pass,0.0120476876168541,83.9447819224501,999,1,
S42-A16,G12,Unknown,1,ikaros,Test,10.8911129358991,1,Pass,0.0120476876168541,81.7475140675539,999,1,
S42-A17,G12,Unknown,1,Meis1,Test,15.9875904613113,1,Pass,0.0120476876168541,78.0940795225467,999,1,
S42-A18,G12,Unknown,1,Slamf1,Test,16.8225677053902,1,Pass,0.0120476876168541,79.8563719988423,999,1,
S42-A19,G12,Unknown,1,Cd34,Test,19.7926800845161,0,Fail,0.0120476876168541,999,999,0,
S42-A20,G12,Unknown,1,Ebf1,Test,17.7239030692307,0,Fail,0.0120476876168541,999,76.1334536232089,0,
S42-A21,G12,Unknown,1,Gfi1b,Test,11.80964545071,1,Pass,0.0120476876168541,82.6242712796816,999,1,
S42-A22,G12,Unknown,1,Il18,Test,999,0,Fail,0.0120476876168541,999,999,0,
S42-A23,G12,Unknown,1,Mpl,Test,18.884120901,0,Fail,0.0120476876168541,999,78.2715514751056,0,
S42-A24,G12,Unknown,1,Sox4,Test,15.7697729896571,0,Pass,0.0120476876168541,83.6931386514635,66.0571443717081,0.787367654748861,
S42-A25,G12,Unknown,1,Cd48,Test,12.0800748456378,1,Pass,0.0120476876168541,80.8093999748001,999,1,
S42-A26,G12,Unknown,1,Egr1,Test,18.0732532242854,0,Pass,0.0120476876168541,999,76.5573889770143,0,
S42-A27,G12,Unknown,1,Hlf,Test,16.1212131798503,1,Pass,0.0120476876168541,80.1587992996017,999,1,
S42-A28,G12,Unknown,1,Il7r,Test,17.838579159747,0,Fail,0.0120476876168541,999,70.9087548181675,0,
S42-A29,G12,Unknown,1,Myb,Test,8.46070907794817,1,Pass,0.0120476876168541,81.0475162259103,999,1,
S42-A30,G12,Unknown,1,Tal1,Test,11.6730061327744,1,Pass,0.0120476876168541,83.9438160587486,999,1,
S42-A31,G12,Unknown,1,Cebpa,Test,14.1264824898078,1,Pass,0.0120476876168541,77.8462483224619,999,1,
S42-A32,G12,Unknown,1,Ezh2,Test,12.2982685970606,1,Pass,0.0120476876168541,75.9202723208922,999,1,
S42-A33,G12,Unknown,1,Hoxa9,Test,15.1497761660824,1,Pass,0.0120476876168541,85.6883268300041,999,1,
S42-A34,G12,Unknown,1,Jam2,Test,25.217449098561,0,Fail,0.0120476876168541,999,999,0,
S42-A35,G12,Unknown,1,Myc,Test,10.1627624030094,1,Pass,0.0120476876168541,82.3750844999551,999,1,
S42-A36,G12,Unknown,1,Tcfe2a,Test,10.5534871258898,1,Pass,0.0120476876168541,83.1062706280091,999,1,
S42-A37,G12,Unknown,1,Dicer1,Test,12.5253057043848,1,Pass,0.0120476876168541,81.0561592038563,999,1,
S42-A38,G12,Unknown,1,Fgd5,Test,25.4763518560382,0,Fail,0.0120476876168541,999,76.2325242551553,0,
S42-A39,G12,Unknown,1,Hoxb5,Test,999,0,Fail,0.0120476876168541,999,999,0,
S42-A40,G12,Unknown,1,Kit,Test,11.1146752803086,1,Pass,0.0120476876168541,79.7277303130127,999,1,
S42-A41,G12,Unknown,1,Pax5,Test,14.9402427093431,0,Fail,0.0120476876168541,999,74.2112103363444,0,
S42-A42,G12,Unknown,1,vwf,Test,16.452940092677,0,Fail,0.0120476876168541,999,78.2096639696984,0,
S42-A43,G12,Unknown,1,Dnmt1,Test,10.6020163282711,1,Pass,0.0120476876168541,84.1694292600797,999,1,
S42-A44,G12,Unknown,1,Flt3,Test,999,0,Fail,0.0120476876168541,999,999,0,
S42-A45,G12,Unknown,1,hprt,Reference,10.7083760080477,1,Pass,0.0120476876168541,81.0791969033399,999,1,
S42-A46,G12,Unknown,1,Max,Test,14.8811084422603,1,Pass,0.0120476876168541,83.1084205367161,999,1,
S42-A47,G12,Unknown,1,Rag1,Test,14.505646120716,0,Fail,0.0120476876168541,999,76.2980918557218,0,
S42-A48,G12,Unknown,1,zfp521,Test,999,0,Fail,0.0120476876168541,999,999,0,
S09-A01,B9,Unknown,1,actin,Reference,7.78533059482334,1,Pass,0.0120476876168541,82.2204131532504,999,1,
S09-A02,B9,Unknown,1,Dnmt3a,Test,12.5437796479744,1,Pass,0.0120476876168541,81.3788429863174,999,1,
S09-A03,B9,Unknown,1,gapdh,Reference,8.39701221847014,1,Pass,0.0120476876168541,83.1397463337373,999,1,
S09-A04,B9,Unknown,1,Id1,Test,15.6219492810928,0,Fail,0.0120476876168541,999,79.2242799830377,0,
S09-A05,B9,Unknown,1,Mds1-Evi1_Cust,Test,20.4701774262154,0,Fail,0.0120476876168541,999,74.3143198238496,0,
S09-A06,B9,Unknown,1,Rag2,Test,22.6585892083802,0,Fail,0.0120476876168541,999,73.859841954031,0,
S09-A07,B9,Unknown,1,Bmi1,Test,12.5531319488833,1,Pass,0.0120476876168541,75.7823341947897,999,1,
S09-A08,B9,Unknown,1,Dnmt3b,Test,14.7381780768673,1,Pass,0.0120476876168541,80.7026234258861,999,1,
S09-A09,B9,Unknown,1,Gata1,Test,10.6878911671036,1,Pass,0.0120476876168541,81.2299694861844,999,1,
S09-A10,B9,Unknown,1,Id2,Test,15.4419374100401,1,Pass,0.0120476876168541,80.0851216486441,999,1,
S09-A11,B9,Unknown,1,Evi1a,Test,24.3341014022663,1,Pass,0.0120476876168541,75.9171385470559,999,1,
S09-A12,B9,Unknown,1,Sfpi,Test,19.9369068427111,0,Fail,0.0120476876168541,999,74.6748554606282,0,
S09-A13,B9,Unknown,1,Cbx2,Test,14.7920077634685,1,Pass,0.0120476876168541,81.280509972837,999,1,
S09-A14,B9,Unknown,1,Dntt,Test,999,0,Fail,0.0120476876168541,999,999,0,
S09-A15,B9,Unknown,1,Gata2,Test,11.8956965348599,1,Pass,0.0120476876168541,84.0247561519337,999,1,
S09-A16,B9,Unknown,1,ikaros,Test,10.3025542350832,1,Pass,0.0120476876168541,81.8299909518602,999,1,
S09-A17,B9,Unknown,1,Meis1,Test,24.1255797656984,1,Pass,0.0120476876168541,75.9174502774059,999,1,
S09-A18,B9,Unknown,1,Slamf1,Test,23.7694488994283,1,Pass,0.0120476876168541,75.9503774704415,999,1,
S09-A19,B9,Unknown,1,Cd34,Test,23.2145506752527,0,Fail,0.0120476876168541,999,74.6369304219944,0,
S09-A20,B9,Unknown,1,Ebf1,Test,16.0037530905226,0,Pass,0.0120476876168541,82.6822467283584,76.4684722713348,0.708772562738009,
S09-A21,B9,Unknown,1,Gfi1b,Test,10.1498090979228,1,Pass,0.0120476876168541,82.5631347480468,999,1,
S09-A22,B9,Unknown,1,Il18,Test,999,0,Fail,0.0120476876168541,999,999,0,
S09-A23,B9,Unknown,1,Mpl,Test,16.7356523194781,0,Fail,0.0120476876168541,999,77.0874477207611,0,
S09-A24,B9,Unknown,1,Sox4,Test,15.7347167475272,1,Pass,0.0120476876168541,83.881437026176,999,1,
S09-A25,B9,Unknown,1,Cd48,Test,13.6480384481709,1,Pass,0.0120476876168541,80.6949773491905,64.6123964675588,0.837936684772747,
S09-A26,B9,Unknown,1,Egr1,Test,13.3605120721043,1,Pass,0.0120476876168541,81.1189753442363,64.4456051090472,0.873516313123686,
S09-A27,B9,Unknown,1,Hlf,Test,15.153900557961,1,Pass,0.0120476876168541,79.7755577531063,999,1,
S09-A28,B9,Unknown,1,Il7r,Test,21.1806641197057,0,Fail,0.0120476876168541,999,70.7658494406386,0,
S09-A29,B9,Unknown,1,Myb,Test,9.26922348081184,1,Pass,0.0120476876168541,81.0762904357738,999,1,
S09-A30,B9,Unknown,1,Tal1,Test,11.5805892413974,1,Pass,0.0120476876168541,83.9954647398256,999,1,
S09-A31,B9,Unknown,1,Cebpa,Test,17.4517530925218,1,Pass,0.0120476876168541,77.7910999122866,999,1,
S09-A32,B9,Unknown,1,Ezh2,Test,10.6015269467011,1,Pass,0.0120476876168541,75.9496442332811,999,1,
S09-A33,B9,Unknown,1,Hoxa9,Test,20.9536588374015,0,Fail,0.0120476876168541,999,77.2537639018958,0,
S09-A34,B9,Unknown,1,Jam2,Test,23.2895552116175,0,Fail,0.0120476876168541,999,74.282668459934,0,
S09-A35,B9,Unknown,1,Myc,Test,10.7180733710628,1,Pass,0.0120476876168541,82.2666059888479,999,1,
S09-A36,B9,Unknown,1,Tcfe2a,Test,9.42771393047938,1,Pass,0.0120476876168541,83.1473660092236,999,1,
S09-A37,B9,Unknown,1,Dicer1,Test,13.3978035981402,1,Pass,0.0120476876168541,81.0605808840535,999,1,
S09-A38,B9,Unknown,1,Fgd5,Test,999,0,Fail,0.0120476876168541,999,999,0,
S09-A39,B9,Unknown,1,Hoxb5,Test,17.5292719666927,0,Fail,0.0120476876168541,999,77.09246495456,0,
S09-A40,B9,Unknown,1,Kit,Test,10.4106876897645,1,Pass,0.0120476876168541,79.6678914651081,999,1,
S09-A41,B9,Unknown,1,Pax5,Test,15.7165894784133,0,Fail,0.0120476876168541,999,74.1902191677141,0,
S09-A42,B9,Unknown,1,vwf,Test,15.8502247070594,0,Fail,0.0120476876168541,999,78.185452711914,0,
S09-A43,B9,Unknown,1,Dnmt1,Test,10.0071508922917,1,Pass,0.0120476876168541,84.2289770196407,999,1,
S09-A44,B9,Unknown,1,Flt3,Test,25.0605446952806,1,Pass,0.0120476876168541,79.2241966665404,999,1,
S09-A45,B9,Unknown,1,hprt,Reference,9.46617753111068,1,Pass,0.0120476876168541,81.0796276101958,999,1,
S09-A46,B9,Unknown,1,Max,Test,13.5800328274797,1,Pass,0.0120476876168541,83.151652024752,999,1,
S09-A47,B9,Unknown,1,Rag1,Test,14.7437861542909,0,Fail,0.0120476876168541,999,76.2796048604133,0,
S09-A48,B9,Unknown,1,zfp521,Test,999,0,Fail,0.0120476876168541,999,999,0,
S41-A01,G11,Unknown,1,actin,Reference,10.1785086605158,1,Pass,0.0120476876168541,82.2404748263697,999,1,
S41-A02,G11,Unknown,1,Dnmt3a,Test,17.6355491867434,1,Pass,0.0120476876168541,78.9453260264534,999,1,
S41-A03,G11,Unknown,1,gapdh,Reference,11.2377735562505,1,Pass,0.0120476876168541,82.8267010668062,999,1,
S41-A04,G11,Unknown,1,Id1,Test,15.0480633933637,0,Fail,0.0120476876168541,999,79.9597341662144,0,
S41-A05,G11,Unknown,1,Mds1-Evi1_Cust,Test,19.4631361400553,0,Pass,0.0120476876168541,77.4813991993726,64.222000192524,0.681148017273409,
S41-A06,G11,Unknown,1,Rag2,Test,999,0,Fail,0.0120476876168541,999,999,0,
S41-A07,G11,Unknown,1,Bmi1,Test,15.8888314234808,1,Pass,0.0120476876168541,75.4717720454803,999,1,
S41-A08,G11,Unknown,1,Dnmt3b,Test,15.650204581738,0,Fail,0.0120476876168541,999,84.4759988317073,0,
S41-A09,G11,Unknown,1,Gata1,Test,14.2184341324835,1,Pass,0.0120476876168541,81.1178233143956,999,1,
S41-A10,G11,Unknown,1,Id2,Test,999,0,Fail,0.0120476876168541,999,999,0,
S41-A11,G11,Unknown,1,Evi1a,Test,16.028042804797,1,Pass,0.0120476876168541,77.1204555677205,999,1,
S41-A12,G11,Unknown,1,Sfpi,Test,14.2119106499627,1,Pass,0.0120476876168541,82.0523750314783,999,1,
S41-A13,G11,Unknown,1,Cbx2,Test,999,0,Fail,0.0120476876168541,999,999,0,
S41-A14,G11,Unknown,1,Dntt,Test,23.7248625776818,1,Pass,0.0120476876168541,77.8371534320517,999,1,
S41-A15,G11,Unknown,1,Gata2,Test,11.1453734405491,1,Pass,0.0120476876168541,84.0445712083019,999,1,
S41-A16,G11,Unknown,1,ikaros,Test,12.6711464992711,1,Pass,0.0120476876168541,81.7726122302162,999,1,
S41-A17,G11,Unknown,1,Meis1,Test,13.689760329626,1,Pass,0.0120476876168541,78.0679950380132,999,1,
S41-A18,G11,Unknown,1,Slamf1,Test,16.8036075510045,1,Pass,0.0120476876168541,79.9128887431016,999,1,
S41-A19,G11,Unknown,1,Cd34,Test,23.6142736884074,0,Fail,0.0120476876168541,999,74.6341256293658,0,
S41-A20,G11,Unknown,1,Ebf1,Test,15.7802938499755,0,Pass,0.0120476876168541,999,76.7358357228277,0,
S41-A21,G11,Unknown,1,Gfi1b,Test,14.2234604340306,1,Pass,0.0120476876168541,82.3938814761495,63.9593808882539,0.841027192362173,
S41-A22,G11,Unknown,1,Il18,Test,999,0,Fail,0.0120476876168541,999,999,0,
S41-A23,G11,Unknown,1,Mpl,Test,15.9259424895951,0,Fail,0.0120476876168541,999,76.8072346905278,0,
S41-A24,G11,Unknown,1,Sox4,Test,13.8681423360789,1,Pass,0.0120476876168541,83.8910009617842,999,1,
S41-A25,G11,Unknown,1,Cd48,Test,14.0923034048139,1,Pass,0.0120476876168541,80.8505149697272,999,1,
S41-A26,G11,Unknown,1,Egr1,Test,12.3411165693131,1,Pass,0.0120476876168541,80.9119981238988,999,1,
S41-A27,G11,Unknown,1,Hlf,Test,15.4187624631122,1,Pass,0.0120476876168541,80.1329301146391,999,1,
S41-A28,G11,Unknown,1,Il7r,Test,18.6698853722287,0,Fail,0.0120476876168541,999,71.0024370048972,0,
