Experiment Name,141020 Index sort for fluidigm 96X96
Specimen Name,Specimen_001
Tube Name,INX_141020 Plate #2_001
Record Date,"Oct 20, 2014 9:14:33 PM"
$OP, 
GUID,27a106a9-eba3-4309-863a-5066a2c91b35 
Date Analyzed,10/28/2014 14:16

Sort Type,Index Sort
Sort Setup,85 micron
Precision ,Single Cell
Device,96 Well - Falcon
Yield Mask,0
Purity Mask,32
Phase Mask,16
Well,P5 #Events,P5 %Parent,P5 FSC-A Min,P5 FSC-A Max,P5 FSC-A Geo Mean,P5 FSC-A Mean,P5 FSC-A Median,P5 FSC-A SD,P5 FSC-A rSD,P5 FSC-A %CV,P5 FSC-A %rCV,P5 FSC-A Mode,P5 FSC-W Min,P5 FSC-W Max,P5 FSC-W Geo Mean,P5 FSC-W Mean,P5 FSC-W Median,P5 FSC-W SD,P5 FSC-W rSD,P5 FSC-W %CV,P5 FSC-W %rCV,P5 FSC-W Mode,P5 FSC-H Min,P5 FSC-H Max,P5 FSC-H Geo Mean,P5 FSC-H Mean,P5 FSC-H Median,P5 FSC-H SD,P5 FSC-H rSD,P5 FSC-H %CV,P5 FSC-H %rCV,P5 FSC-H Mode,P5 SSC-A Min,P5 SSC-A Max,P5 SSC-A Geo Mean,P5 SSC-A Mean,P5 SSC-A Median,P5 SSC-A SD,P5 SSC-A rSD,P5 SSC-A %CV,P5 SSC-A %rCV,P5 SSC-A Mode,P5 CD41 Alexa Fluor 488-A Min,P5 CD41 Alexa Fluor 488-A Max,P5 CD41 Alexa Fluor 488-A Geo Mean,P5 CD41 Alexa Fluor 488-A Mean,P5 CD41 Alexa Fluor 488-A Median,P5 CD41 Alexa Fluor 488-A SD,P5 CD41 Alexa Fluor 488-A rSD,P5 CD41 Alexa Fluor 488-A %CV,P5 CD41 Alexa Fluor 488-A %rCV,P5 CD41 Alexa Fluor 488-A Mode,P5 CD55 PE-A Min,P5 CD55 PE-A Max,P5 CD55 PE-A Geo Mean,P5 CD55 PE-A Mean,P5 CD55 PE-A Median,P5 CD55 PE-A SD,P5 CD55 PE-A rSD,P5 CD55 PE-A %CV,P5 CD55 PE-A %rCV,P5 CD55 PE-A Mode,P5 CD45-2 PE-Texas Red-A Min,P5 CD45-2 PE-Texas Red-A Max,P5 CD45-2 PE-Texas Red-A Geo Mean,P5 CD45-2 PE-Texas Red-A Mean,P5 CD45-2 PE-Texas Red-A Median,P5 CD45-2 PE-Texas Red-A SD,P5 CD45-2 PE-Texas Red-A rSD,P5 CD45-2 PE-Texas Red-A %CV,P5 CD45-2 PE-Texas Red-A %rCV,P5 CD45-2 PE-Texas Red-A Mode,P5 Lineage PE-Cy5-A Min,P5 Lineage PE-Cy5-A Max,P5 Lineage PE-Cy5-A Geo Mean,P5 Lineage PE-Cy5-A Mean,P5 Lineage PE-Cy5-A Median,P5 Lineage PE-Cy5-A SD,P5 Lineage PE-Cy5-A rSD,P5 Lineage PE-Cy5-A %CV,P5 Lineage PE-Cy5-A %rCV,P5 Lineage PE-Cy5-A Mode,P5 PI PerCP-Cy5-5-A Min,P5 PI PerCP-Cy5-5-A Max,P5 PI PerCP-Cy5-5-A Geo Mean,P5 PI PerCP-Cy5-5-A Mean,P5 PI PerCP-Cy5-5-A Median,P5 PI PerCP-Cy5-5-A SD,P5 PI PerCP-Cy5-5-A rSD,P5 PI PerCP-Cy5-5-A %CV,P5 PI PerCP-Cy5-5-A %rCV,P5 PI PerCP-Cy5-5-A Mode,P5 CD105 PE-Cy7-A Min,P5 CD105 PE-Cy7-A Max,P5 CD105 PE-Cy7-A Geo Mean,P5 CD105 PE-Cy7-A Mean,P5 CD105 PE-Cy7-A Median,P5 CD105 PE-Cy7-A SD,P5 CD105 PE-Cy7-A rSD,P5 CD105 PE-Cy7-A %CV,P5 CD105 PE-Cy7-A %rCV,P5 CD105 PE-Cy7-A Mode,P5 CD150 APC-A Min,P5 CD150 APC-A Max,P5 CD150 APC-A Geo Mean,P5 CD150 APC-A Mean,P5 CD150 APC-A Median,P5 CD150 APC-A SD,P5 CD150 APC-A rSD,P5 CD150 APC-A %CV,P5 CD150 APC-A %rCV,P5 CD150 APC-A Mode,P5 FcgR Alexa Fluor 700-A Min,P5 FcgR Alexa Fluor 700-A Max,P5 FcgR Alexa Fluor 700-A Geo Mean,P5 FcgR Alexa Fluor 700-A Mean,P5 FcgR Alexa Fluor 700-A Median,P5 FcgR Alexa Fluor 700-A SD,P5 FcgR Alexa Fluor 700-A rSD,P5 FcgR Alexa Fluor 700-A %CV,P5 FcgR Alexa Fluor 700-A %rCV,P5 FcgR Alexa Fluor 700-A Mode,P5 cKit APC-Cy7-A Min,P5 cKit APC-Cy7-A Max,P5 cKit APC-Cy7-A Geo Mean,P5 cKit APC-Cy7-A Mean,P5 cKit APC-Cy7-A Median,P5 cKit APC-Cy7-A SD,P5 cKit APC-Cy7-A rSD,P5 cKit APC-Cy7-A %CV,P5 cKit APC-Cy7-A %rCV,P5 cKit APC-Cy7-A Mode,P5 Sca1 DAPI-A Min,P5 Sca1 DAPI-A Max,P5 Sca1 DAPI-A Geo Mean,P5 Sca1 DAPI-A Mean,P5 Sca1 DAPI-A Median,P5 Sca1 DAPI-A SD,P5 Sca1 DAPI-A rSD,P5 Sca1 DAPI-A %CV,P5 Sca1 DAPI-A %rCV,P5 Sca1 DAPI-A Mode,P5 CD115 BV605 Qdot 605-A Min,P5 CD115 BV605 Qdot 605-A Max,P5 CD115 BV605 Qdot 605-A Geo Mean,P5 CD115 BV605 Qdot 605-A Mean,P5 CD115 BV605 Qdot 605-A Median,P5 CD115 BV605 Qdot 605-A SD,P5 CD115 BV605 Qdot 605-A rSD,P5 CD115 BV605 Qdot 605-A %CV,P5 CD115 BV605 Qdot 605-A %rCV,P5 CD115 BV605 Qdot 605-A Mode,P5 Time Min,P5 Time Max,P5 Time Geo Mean,P5 Time Mean,P5 Time Median,P5 Time SD,P5 Time rSD,P5 Time %CV,P5 Time %rCV,P5 Time Mode
A11,1,100.0,"135,016","135,016","135,016","135,016","135,016",,0,,0.0,"134,912","85,740","85,740","85,740","85,740","85,740",,0,,0.0,"85,504","103,200","103,200","103,200","103,200","103,200",,0,,0.0,"103,168","40,583","40,583","40,583","40,583","40,583",,0,,0.0,"40,448",59,59,59,59,59,,0,,0.0,59,"1,545","1,545","1,545","1,545","1,545",,0,,0.0,"1,544",782,782,782,782,782,,0,,0.0,780,"1,597","1,597","1,597","1,597","1,597",,0,,0.0,"1,582",-217,-217,,-217,-217,,0,,0.0,1,232,232,232,232,232,,0,,0.0,230,734,734,734,734,734,,0,,0.0,734,158,158,158,158,158,,0,,0.0,158,480,480,480,480,480,,0,,0.0,479,-19,-19,,-19,-19,,0,,0.0,1,-24,-24,,-24,-24,,0,,0.0,1,"15,081","15,081","15,081","15,081","15,081",,0,,0.0,"14,848"
A12,1,100.0,"191,513","191,513","191,513","191,513","191,513",,0,,0.0,"191,488","94,519","94,519","94,519","94,519","94,519",,0,,0.0,"94,464","132,789","132,789","132,789","132,789","132,789",,0,,0.0,"132,608","81,799","81,799","81,799","81,799","81,799",,0,,0.0,"81,664",20,20,20,20,20,,0,,0.0,20,"1,970","1,970","1,970","1,970","1,970",,0,,0.0,"1,947",763,763,763,763,763,,0,,0.0,761,"1,111","1,111","1,111","1,111","1,111",,0,,0.0,"1,097",106,106,106,106,106,,0,,0.0,106,"1,848","1,848","1,848","1,848","1,848",,0,,0.0,"1,831",223,223,223,223,223,,0,,0.0,222,-16,-16,,-16,-16,,0,,0.0,1,"1,317","1,317","1,317","1,317","1,317",,0,,0.0,"1,302",13,13,13,13,13,,0,,0.0,13,521,521,521,521,521,,0,,0.0,515,"15,279","15,279","15,279","15,279","15,279",,0,,0.0,"15,104"
B1,1,100.0,"141,270","141,270","141,270","141,270","141,270",,0,,0.0,"141,056","92,517","92,517","92,517","92,517","92,517",,0,,0.0,"92,416","100,071","100,071","100,071","100,071","100,071",,0,,0.0,"99,840","90,414","90,414","90,414","90,414","90,414",,0,,0.0,"90,368",49,49,49,49,49,,0,,0.0,48,"2,617","2,617","2,617","2,617","2,617",,0,,0.0,"2,608",367,367,367,367,367,,0,,0.0,362,"1,308","1,308","1,308","1,308","1,308",,0,,0.0,"1,302",-351,-351,,-351,-351,,0,,0.0,1,"4,022","4,022","4,022","4,022","4,022",,0,,0.0,"3,997",-22,-22,,-22,-22,,0,,0.0,1,94,94,94,94,94,,0,,0.0,92,"1,215","1,215","1,215","1,215","1,215",,0,,0.0,"1,210",99,99,99,99,99,,0,,0.0,97,-444,-444,,-444,-444,,0,,0.0,1,"17,707","17,707","17,707","17,707","17,707",,0,,0.0,"17,664"
B2,1,100.0,"147,896","147,896","147,896","147,896","147,896",,0,,0.0,"147,712","89,131","89,131","89,131","89,131","89,131",,0,,0.0,"89,088","108,745","108,745","108,745","108,745","108,745",,0,,0.0,"108,544","70,126","70,126","70,126","70,126","70,126",,0,,0.0,"69,888",0,0,0,0,0,,0,,0.0,1,"2,290","2,290","2,290","2,290","2,290",,0,,0.0,"2,281",716,716,716,716,716,,0,,0.0,707,58,58,58,58,58,,0,,0.0,57,166,166,166,166,166,,0,,0.0,166,"1,856","1,856","1,856","1,856","1,856",,0,,0.0,"1,854",688,688,688,688,688,,0,,0.0,682,-24,-24,,-24,-24,,0,,0.0,1,"1,616","1,616","1,616","1,616","1,616",,0,,0.0,"1,601",-17,-17,,-17,-17,,0,,0.0,1,-302,-302,,-302,-302,,0,,0.0,1,"17,513","17,513","17,513","17,513","17,513",,0,,0.0,"17,408"
B3,1,100.0,"114,022","114,022","114,022","114,022","114,022",,0,,0.0,"113,920","91,093","91,093","91,093","91,093","91,093",,0,,0.0,"90,880","82,032","82,032","82,032","82,032","82,032",,0,,0.0,"81,920","60,554","60,554","60,554","60,554","60,554",,0,,0.0,"60,416",77,77,77,77,77,,0,,0.0,76,"1,218","1,218","1,218","1,218","1,218",,0,,0.0,"1,210",734,734,734,734,734,,0,,0.0,725,495,495,495,495,495,,0,,0.0,491,142,142,142,142,142,,0,,0.0,140,176,176,176,176,176,,0,,0.0,174,57,57,57,57,57,,0,,0.0,57,59,59,59,59,59,,0,,0.0,59,792,792,792,792,792,,0,,0.0,789,18,18,18,18,18,,0,,0.0,18,990,990,990,990,990,,0,,0.0,983,"17,267","17,267","17,267","17,267","17,267",,0,,0.0,"17,152"
B4,1,100.0,"153,324","153,324","153,324","153,324","153,324",,0,,0.0,"153,088","88,291","88,291","88,291","88,291","88,291",,0,,0.0,"88,064","113,808","113,808","113,808","113,808","113,808",,0,,0.0,"113,664","38,439","38,439","38,439","38,439","38,439",,0,,0.0,"38,400",49,49,49,49,49,,0,,0.0,49,"1,100","1,100","1,100","1,100","1,100",,0,,0.0,"1,097",583,583,583,583,583,,0,,0.0,582,971,971,971,971,971,,0,,0.0,960,94,94,94,94,94,,0,,0.0,93,195,195,195,195,195,,0,,0.0,194,"1,079","1,079","1,079","1,079","1,079",,0,,0.0,"1,071",55,55,55,55,55,,0,,0.0,54,908,908,908,908,908,,0,,0.0,903,44,44,44,44,44,,0,,0.0,43,950,950,950,950,950,,0,,0.0,948,"17,055","17,055","17,055","17,055","17,055",,0,,0.0,"16,896"
B5,1,100.0,"197,681","197,681","197,681","197,681","197,681",,0,,0.0,"197,632","92,506","92,506","92,506","92,506","92,506",,0,,0.0,"92,416","140,048","140,048","140,048","140,048","140,048",,0,,0.0,"140,032","73,158","73,158","73,158","73,158","73,158",,0,,0.0,"72,960",4,4,4,4,4,,0,,0.0,4,"2,147","2,147","2,147","2,147","2,147",,0,,0.0,"2,120",378,378,378,378,378,,0,,0.0,375,"5,007","5,007","5,007","5,007","5,007",,0,,0.0,"4,979",-118,-118,,-118,-118,,0,,0.0,1,"3,330","3,330","3,330","3,330","3,330",,0,,0.0,"3,289",-89,-89,,-89,-89,,0,,0.0,1,-124,-124,,-124,-124,,0,,0.0,1,590,590,590,590,590,,0,,0.0,589,131,131,131,131,131,,0,,0.0,130,-944,-944,,-944,-944,,0,,0.0,1,"16,863","16,863","16,863","16,863","16,863",,0,,0.0,"16,640"
B6,1,100.0,"152,594","152,594","152,594","152,594","152,594",,0,,0.0,"152,576","88,881","88,881","88,880","88,881","88,881",,0,,0.0,"88,832","112,515","112,515","112,515","112,515","112,515",,0,,0.0,"112,384","53,043","53,043","53,043","53,043","53,043",,0,,0.0,"52,992",261,261,261,261,261,,0,,0.0,257,59,59,59,59,59,,0,,0.0,59,"2,041","2,041","2,041","2,041","2,041",,0,,0.0,"2,019","3,688","3,688","3,688","3,688","3,688",,0,,0.0,"3,670",-439,-439,,-439,-439,,0,,0.0,1,13,13,13,13,13,,0,,0.0,12,61,61,61,61,61,,0,,0.0,59,65,65,65,65,65,,0,,0.0,65,792,792,792,792,792,,0,,0.0,789,99,99,99,99,99,,0,,0.0,97,744,744,744,744,744,,0,,0.0,743,"16,665","16,665","16,665","16,665","16,665",,0,,0.0,"16,640"
B7,1,100.0,"125,775","125,775","125,775","125,775","125,775",,0,,0.0,"125,696","84,634","84,634","84,634","84,634","84,634",,0,,0.0,"84,480","97,393","97,393","97,393","97,393","97,393",,0,,0.0,"97,280","34,731","34,731","34,731","34,731","34,731",,0,,0.0,"34,560",78,78,78,78,78,,0,,0.0,77,"1,735","1,735","1,735","1,735","1,735",,0,,0.0,"1,723",684,684,684,684,684,,0,,0.0,682,780,780,780,780,780,,0,,0.0,780,13,13,13,13,13,,0,,0.0,12,59,59,59,59,59,,0,,0.0,59,362,362,362,362,362,,0,,0.0,362,41,41,41,41,41,,0,,0.0,41,698,698,698,698,698,,0,,0.0,690,103,103,103,103,103,,0,,0.0,103,895,895,895,895,895,,0,,0.0,892,"16,470","16,470","16,470","16,470","16,470",,0,,0.0,"16,384"
B8,1,100.0,"208,537","208,537","208,537","208,537","208,537",,0,,0.0,"208,384","99,017","99,017","99,017","99,017","99,017",,0,,0.0,"98,816","138,024","138,024","138,024","138,024","138,024",,0,,0.0,"137,984","122,952","122,952","122,952","122,952","122,952",,0,,0.0,"122,880",39,39,39,39,39,,0,,0.0,38,2,2,2,2,2,,0,,0.0,2,457,457,457,457,457,,0,,0.0,456,"1,405","1,405","1,405","1,405","1,405",,0,,0.0,"1,400",-77,-77,,-77,-77,,0,,0.0,1,150,150,150,150,150,,0,,0.0,148,6,6,6,6,6,,0,,0.0,6,490,490,490,490,490,,0,,0.0,485,507,507,507,507,507,,0,,0.0,503,-76,-76,,-76,-76,,0,,0.0,1,"24,568","24,568","24,568","24,568","24,568",,0,,0.0,"24,304","16,275","16,275","16,275","16,275","16,275",,0,,0.0,"16,128"
B9,1,100.0,"148,256","148,256","148,256","148,256","148,256",,0,,0.0,"148,224","90,068","90,068","90,068","90,068","90,068",,0,,0.0,"89,856","107,875","107,875","107,875","107,875","107,875",,0,,0.0,"107,776","47,922","47,922","47,922","47,922","47,922",,0,,0.0,"47,872",44,44,44,44,44,,0,,0.0,44,"1,294","1,294","1,294","1,294","1,294",,0,,0.0,"1,286",644,644,644,644,644,,0,,0.0,642,694,694,694,694,694,,0,,0.0,690,109,109,109,109,109,,0,,0.0,107,912,912,912,912,912,,0,,0.0,903,97,97,97,97,97,,0,,0.0,96,5,5,5,5,5,,0,,0.0,4,990,990,990,990,990,,0,,0.0,983,-31,-31,,-31,-31,,0,,0.0,1,-148,-148,,-148,-148,,0,,0.0,1,"16,078","16,078","16,078","16,078","16,078",,0,,0.0,"15,872"
B10,1,100.0,"222,910","222,910","222,910","222,910","222,910",,0,,0.0,"222,720","102,014","102,014","102,014","102,014","102,014",,0,,0.0,"101,888","143,202","143,202","143,202","143,202","143,202",,0,,0.0,"143,104","132,808","132,808","132,808","132,808","132,808",,0,,0.0,"132,608",169,169,169,169,169,,0,,0.0,168,139,139,139,139,139,,0,,0.0,138,"2,756","2,756","2,756","2,756","2,756",,0,,0.0,"2,739","5,575","5,575","5,575","5,575","5,575",,0,,0.0,"5,556",138,138,138,138,138,,0,,0.0,136,140,140,140,140,140,,0,,0.0,138,-256,-256,,-256,-256,,0,,0.0,1,306,306,306,306,306,,0,,0.0,305,343,343,343,343,343,,0,,0.0,340,51,51,51,51,51,,0,,0.0,51,"3,900","3,900","3,900","3,900","3,900",,0,,0.0,"3,854","15,885","15,885","15,885","15,885","15,885",,0,,0.0,"15,872"
B11,1,100.0,"185,597","185,597","185,597","185,597","185,597",,0,,0.0,"185,344","94,398","94,398","94,398","94,398","94,398",,0,,0.0,"94,208","128,851","128,851","128,851","128,851","128,851",,0,,0.0,"128,768","126,519","126,519","126,519","126,519","126,519",,0,,0.0,"126,464",64,64,64,64,64,,0,,0.0,64,-11,-11,,-11,-11,,0,,0.0,1,637,637,637,637,637,,0,,0.0,634,"2,721","2,721","2,721","2,721","2,721",,0,,0.0,"2,706",-67,-67,,-67,-67,,0,,0.0,1,-56,-56,,-56,-56,,0,,0.0,1,-22,-22,,-22,-22,,0,,0.0,1,568,568,568,568,568,,0,,0.0,568,436,436,436,436,436,,0,,0.0,434,40,40,40,40,40,,0,,0.0,40,"28,015","28,015","28,015","28,015","28,015",,0,,0.0,"27,793","15,687","15,687","15,687","15,687","15,687",,0,,0.0,"15,616"
B12,1,100.0,"206,164","206,164","206,164","206,164","206,164",,0,,0.0,"206,080","96,591","96,591","96,591","96,591","96,591",,0,,0.0,"96,512","139,881","139,881","139,881","139,881","139,881",,0,,0.0,"139,776","43,694","43,694","43,694","43,694","43,694",,0,,0.0,"43,520",49,49,49,49,49,,0,,0.0,48,"2,727","2,727","2,727","2,727","2,727",,0,,0.0,"2,706",728,728,728,728,728,,0,,0.0,725,"2,243","2,243","2,243","2,243","2,243",,0,,0.0,"2,226",-401,-401,,-401,-401,,0,,0.0,1,957,957,957,957,957,,0,,0.0,948,923,923,923,923,923,,0,,0.0,914,15,15,15,15,15,,0,,0.0,14,"1,228","1,228","1,228","1,228","1,228",,0,,0.0,"1,225",35,35,35,35,35,,0,,0.0,35,855,855,855,855,855,,0,,0.0,849,"15,472","15,472","15,472","15,472","15,472",,0,,0.0,"15,360"
C1,1,100.0,"220,738","220,738","220,738","220,738","220,738",,0,,0.0,"220,672","97,645","97,645","97,645","97,645","97,645",,0,,0.0,"97,536","148,152","148,152","148,152","148,152","148,152",,0,,0.0,"147,968","80,387","80,387","80,387","80,387","80,387",,0,,0.0,"80,384",104,104,104,104,104,,0,,0.0,103,41,41,41,41,41,,0,,0.0,40,759,759,759,759,759,,0,,0.0,752,"1,430","1,430","1,430","1,430","1,430",,0,,0.0,"1,418",-231,-231,,-231,-231,,0,,0.0,1,65,65,65,65,65,,0,,0.0,65,42,42,42,42,42,,0,,0.0,41,276,276,276,276,276,,0,,0.0,273,"1,129","1,129","1,129","1,129","1,129",,0,,0.0,"1,124",-48,-48,,-48,-48,,0,,0.0,1,"3,837","3,837","3,837","3,837","3,837",,0,,0.0,"3,807","17,898","17,898","17,898","17,898","17,898",,0,,0.0,"17,664"
C2,1,100.0,"255,900","255,900","255,900","255,900","255,900",,0,,0.0,"255,744","99,425","99,425","99,425","99,425","99,425",,0,,0.0,"99,328","168,677","168,677","168,677","168,677","168,677",,0,,0.0,"168,448","123,009","123,009","123,009","123,009","123,009",,0,,0.0,"122,880",74,74,74,74,74,,0,,0.0,72,91,91,91,91,91,,0,,0.0,89,"1,667","1,667","1,667","1,667","1,667",,0,,0.0,"1,661","1,694","1,694","1,694","1,694","1,694",,0,,0.0,"1,682",-318,-318,,-318,-318,,0,,0.0,1,131,131,131,131,131,,0,,0.0,130,-96,-96,,-96,-96,,0,,0.0,1,10,10,10,10,10,,0,,0.0,9,347,347,347,347,347,,0,,0.0,344,97,97,97,97,97,,0,,0.0,96,"72,178","72,178","72,178","72,178","72,178",,0,,0.0,"71,959","18,090","18,090","18,090","18,090","18,090",,0,,0.0,"17,920"
C3,1,100.0,"146,182","146,182","146,182","146,182","146,182",,0,,0.0,"146,176","89,594","89,594","89,594","89,594","89,594",,0,,0.0,"89,344","106,929","106,929","106,929","106,929","106,929",,0,,0.0,"106,752","93,727","93,727","93,727","93,727","93,727",,0,,0.0,"93,696",891,891,891,891,891,,0,,0.0,881,"1,179","1,179","1,179","1,179","1,179",,0,,0.0,"1,166","1,813","1,813","1,813","1,813","1,813",,0,,0.0,"1,809",233,233,233,233,233,,0,,0.0,230,-22,-22,,-22,-22,,0,,0.0,1,560,560,560,560,560,,0,,0.0,554,"1,071","1,071","1,071","1,071","1,071",,0,,0.0,"1,071",-10,-10,,-10,-10,,0,,0.0,1,355,355,355,355,355,,0,,0.0,353,54,54,54,54,54,,0,,0.0,54,"-1,105","-1,105",,"-1,105","-1,105",,0,,0.0,1,"18,288","18,288","18,288","18,288","18,288",,0,,0.0,"18,176"
C4,1,100.0,"164,529","164,529","164,529","164,529","164,529",,0,,0.0,"164,352","91,691","91,691","91,691","91,691","91,691",,0,,0.0,"91,648","117,596","117,596","117,596","117,596","117,596",,0,,0.0,"117,504","61,774","61,774","61,774","61,774","61,774",,0,,0.0,"61,696",75,75,75,75,75,,0,,0.0,75,"2,319","2,319","2,319","2,319","2,319",,0,,0.0,"2,309",395,395,395,395,395,,0,,0.0,394,709,709,709,709,709,,0,,0.0,707,158,158,158,158,158,,0,,0.0,158,"2,094","2,094","2,094","2,094","2,094",,0,,0.0,"2,069",128,128,128,128,128,,0,,0.0,127,35,35,35,35,35,,0,,0.0,35,"1,652","1,652","1,652","1,652","1,652",,0,,0.0,"1,641",16,16,16,16,16,,0,,0.0,15,-210,-210,,-210,-210,,0,,0.0,1,"18,481","18,481","18,481","18,481","18,481",,0,,0.0,"18,432"
C5,1,100.0,"181,630","181,630","181,630","181,630","181,630",,0,,0.0,"181,504","93,923","93,923","93,923","93,923","93,923",,0,,0.0,"93,696","126,734","126,734","126,734","126,734","126,734",,0,,0.0,"126,720","73,844","73,844","73,844","73,844","73,844",,0,,0.0,"73,728",49,49,49,49,49,,0,,0.0,48,"1,608","1,608","1,608","1,608","1,608",,0,,0.0,"1,601",360,360,360,360,360,,0,,0.0,357,"3,384","3,384","3,384","3,384","3,384",,0,,0.0,"3,370",227,227,227,227,227,,0,,0.0,225,"2,869","2,869","2,869","2,869","2,869",,0,,0.0,"2,841",1,1,1,1,1,,0,,0.0,1,-16,-16,,-16,-16,,0,,0.0,1,451,451,451,451,451,,0,,0.0,450,106,106,106,106,106,,0,,0.0,106,"-1,096","-1,096",,"-1,096","-1,096",,0,,0.0,1,"18,678","18,678","18,678","18,678","18,678",,0,,0.0,"18,432"
C6,1,100.0,"134,754","134,754","134,754","134,754","134,754",,0,,0.0,"134,656","87,340","87,340","87,340","87,340","87,340",,0,,0.0,"87,296","101,113","101,113","101,113","101,113","101,113",,0,,0.0,"100,864","35,935","35,935","35,935","35,935","35,935",,0,,0.0,"35,840",100,100,100,100,100,,0,,0.0,98,725,725,725,725,725,,0,,0.0,716,"1,003","1,003","1,003","1,003","1,003",,0,,0.0,995,"3,538","3,538","3,538","3,538","3,538",,0,,0.0,"3,495",-76,-76,,-76,-76,,0,,0.0,1,164,164,164,164,164,,0,,0.0,164,165,165,165,165,165,,0,,0.0,164,122,122,122,122,122,,0,,0.0,121,419,419,419,419,419,,0,,0.0,414,-31,-31,,-31,-31,,0,,0.0,1,658,658,658,658,658,,0,,0.0,657,"18,876","18,876","18,876","18,876","18,876",,0,,0.0,"18,688"
C7,1,100.0,"170,829","170,829","170,829","170,829","170,829",,0,,0.0,"170,752","92,189","92,189","92,189","92,189","92,189",,0,,0.0,"92,160","121,440","121,440","121,440","121,440","121,440",,0,,0.0,"121,344","84,124","84,124","84,124","84,124","84,124",,0,,0.0,"83,968",117,117,117,117,117,,0,,0.0,115,70,70,70,70,70,,0,,0.0,69,"1,062","1,062","1,062","1,062","1,062",,0,,0.0,"1,058","5,078","5,078","5,078","5,078","5,078",,0,,0.0,"5,040",-171,-171,,-171,-171,,0,,0.0,1,119,119,119,119,119,,0,,0.0,118,140,140,140,140,140,,0,,0.0,140,61,61,61,61,61,,0,,0.0,59,953,953,953,953,953,,0,,0.0,948,54,54,54,54,54,,0,,0.0,54,"5,205","5,205","5,205","5,205","5,205",,0,,0.0,"5,164","19,067","19,067","19,067","19,067","19,067",,0,,0.0,"18,944"
C8,1,100.0,"227,709","227,709","227,709","227,709","227,709",,0,,0.0,"227,584","100,344","100,344","100,344","100,344","100,344",,0,,0.0,"100,096","148,720","148,720","148,720","148,720","148,720",,0,,0.0,"148,480","112,046","112,046","112,046","112,046","112,046",,0,,0.0,"111,872",39,39,39,39,39,,0,,0.0,39,"3,982","3,982","3,982","3,982","3,982",,0,,0.0,"3,949",365,365,365,365,365,,0,,0.0,362,"1,838","1,838","1,838","1,838","1,838",,0,,0.0,"1,831",-21,-21,,-21,-21,,0,,0.0,1,"5,278","5,278","5,278","5,278","5,278",,0,,0.0,"5,227",-182,-182,,-182,-182,,0,,0.0,1,-62,-62,,-62,-62,,0,,0.0,1,"3,564","3,564","3,564","3,564","3,564",,0,,0.0,"3,538",163,163,163,163,163,,0,,0.0,162,812,812,812,812,812,,0,,0.0,809,"19,264","19,264","19,263","19,264","19,264",,0,,0.0,"19,200"
C9,1,100.0,"220,936","220,936","220,936","220,936","220,936",,0,,0.0,"220,928","98,581","98,581","98,581","98,581","98,581",,0,,0.0,"98,560","146,877","146,877","146,877","146,877","146,877",,0,,0.0,"146,688","137,027","137,027","137,027","137,027","137,027",,0,,0.0,"136,960",103,103,103,103,103,,0,,0.0,103,31,31,31,31,31,,0,,0.0,31,797,797,797,797,797,,0,,0.0,789,"3,418","3,418","3,418","3,418","3,418",,0,,0.0,"3,411",-143,-143,,-143,-143,,0,,0.0,1,89,89,89,89,89,,0,,0.0,88,-23,-23,,-23,-23,,0,,0.0,1,470,470,470,470,470,,0,,0.0,467,"1,399","1,399","1,399","1,399","1,399",,0,,0.0,"1,383",128,128,128,128,128,,0,,0.0,127,"6,742","6,742","6,742","6,742","6,742",,0,,0.0,"6,672","19,460","19,460","19,460","19,460","19,460",,0,,0.0,"19,456"
C10,1,100.0,"151,116","151,116","151,116","151,116","151,116",,0,,0.0,"151,040","91,039","91,039","91,039","91,039","91,039",,0,,0.0,"90,880","108,783","108,783","108,783","108,783","108,783",,0,,0.0,"108,544","104,149","104,149","104,149","104,149","104,149",,0,,0.0,"103,936",109,109,109,109,109,,0,,0.0,107,13,13,13,13,13,,0,,0.0,13,762,762,762,762,762,,0,,0.0,761,"6,135","6,135","6,135","6,135","6,135",,0,,0.0,"6,126",-311,-311,,-311,-311,,0,,0.0,1,117,117,117,117,117,,0,,0.0,116,224,224,224,224,224,,0,,0.0,222,945,945,945,945,945,,0,,0.0,936,382,382,382,382,382,,0,,0.0,380,124,124,124,124,124,,0,,0.0,122,"52,491","52,491","52,491","52,491","52,491",,0,,0.0,"52,405","19,664","19,664","19,664","19,664","19,664",,0,,0.0,"19,456"
C11,1,100.0,"209,087","209,087","209,087","209,087","209,087",,0,,0.0,"208,896","96,394","96,394","96,394","96,394","96,394",,0,,0.0,"96,256","142,153","142,153","142,153","142,153","142,153",,0,,0.0,"142,080","53,304","53,304","53,304","53,304","53,304",,0,,0.0,"53,248",34,34,34,34,34,,0,,0.0,33,"2,426","2,426","2,426","2,426","2,426",,0,,0.0,"2,424",390,390,390,390,390,,0,,0.0,389,"1,360","1,360","1,360","1,360","1,360",,0,,0.0,"1,350",8,8,8,8,8,,0,,0.0,7,"2,920","2,920","2,920","2,920","2,920",,0,,0.0,"2,911",-34,-34,,-34,-34,,0,,0.0,1,30,30,30,30,30,,0,,0.0,29,710,710,710,710,710,,0,,0.0,707,83,83,83,83,83,,0,,0.0,82,-48,-48,,-48,-48,,0,,0.0,1,"19,872","19,872","19,872","19,872","19,872",,0,,0.0,"19,712"
